,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
68,Afreeca Freecs,Red,TRUE,34,2853,FALSE,FALSE,3,1,4,2010969,743275,875025,392667,113982,66448,41190,6340,51653,17,144689,106872,34718,649,131,111672,36639,72264,2766,100802,98475,1753,405,239,57,5759,89,52,0,295,150,40,30.7,2553.6,2038.7,2079.9,1377.5,1923.1,1488.1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,3,1
69,Afreeca Freecs,Blue,FALSE,35,4298,FALSE,FALSE,12,15,37,2953760,640891,2018405,294456,186381,76569,92772,17037,83574,14,342738,178853,27130,914,195,225424,71348,145953,8118,147262,134796,2112,533,286,108,7123,90,76,0,484,140,36.4,29,2404.5,1984.6,1843.8,1428.2,2570.1,1777.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,9,5,5,1
70,KSV,Red,TRUE,35,4298,FALSE,FALSE,15,12,45,2939991,1041866,1661457,236668,160910,62379,90409,8120,57752,13,314477,32599,19503,645,266,221060,78588,125431,17038,138324,140763,2602,293,228,3,7582,90,67,0,263,233,40.8,32.7,2311.5,1935.3,1733.8,1354.8,2189.9,1427.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,0,0,0
71,KSV,Blue,TRUE,36,1787,FALSE,FALSE,6,2,13,692534,306607,355260,30662,41714,24591,16920,202,17218,13,70369,56709,31953,278,90,49008,15300,33566,140,61450,54885,1020,206,141,13,3950,76,39,0,136,63,36.2,30.8,2311.7,1981.5,1858.2,1336.9,1960.5,1231.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,2,0
72,Afreeca Freecs,Red,FALSE,36,1787,FALSE,FALSE,2,6,4,784186,171231,454906,158045,27110,11956,15012,140,23861,10,60104,10225,10225,258,78,62968,27442,35321,202,53530,50250,1018,171,138,0,2543,71,31,0,147,52,36.7,32.1,2278.4,1978.5,1875.4,1360.8,2547.1,1335.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0,0,0
73,KING-ZONE DragonX,Blue,TRUE,37,3092,FALSE,FALSE,9,9,24,1945321,468495,1030580,446240,104984,30534,60800,13644,44810,11,169340,106209,23314,634,114,132394,45784,83084,3521,103338,84308,1794,387,233,50,3236,89,74,0,314,157,36.8,29.6,2277.3,1923.1,1650.7,1359.6,2494.3,1767.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,1,1,5,0
74,SK telecom T1,Red,FALSE,37,3092,FALSE,FALSE,9,9,26,1623477,660771,902904,59799,78210,38007,36678,3523,40505,10,180423,56592,7527,668,134,135335,36368,85317,13644,97273,90313,1692,291,208,13,6930,87,60,0,295,145,34.5,26,2194.6,1943.6,1724.6,1341.5,2367.1,1808.2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,0,1,1,1
75,SK telecom T1,Blue,FALSE,38,1691,FALSE,FALSE,3,8,4,563117,173415,336631,53070,32975,13014,16204,3756,20868,11,81083,13694,2047,257,46,83149,31130,46853,5162,45501,43883,924,137,100,9,1315,69,38,0,139,46,35.1,28,2219.6,1896.7,1685.9,1310.7,2574.5,2070.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1
76,KING-ZONE DragonX,Red,TRUE,38,1691,FALSE,FALSE,8,3,17,920945,334990,387824,198125,63703,29186,29350,5163,27467,13,63563,60783,27908,317,54,69252,16714,48780,3756,63132,51033,1036,222,123,35,2138,76,33,0,145,66,38.7,29.4,2355.2,1913.7,2050.3,1385.6,2686.9,1650.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,3,0
77,kt Rolster,Blue,TRUE,39,1929,FALSE,FALSE,9,4,22,1044595,366836,485193,192564,49459,22200,26280,978,17949,10,72299,67319,22826,379,82,59415,17882,41341,187,67268,63675,1101,240,130,45,2583,78,49,0,184,89,35.2,32,2241,1971.9,2047.8,1477.5,2092.3,1323.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
78,bbq OLIVERS,Red,FALSE,39,1929,FALSE,FALSE,4,9,7,989335,302045,356998,330287,29774,15487,14095,187,20183,14,67396,5030,1804,284,66,69918,25578,43361,978,53767,50705,1133,148,117,8,2081,75,49,0,169,81,37.6,26.8,2364.3,1784.9,1808.2,1228.2,2376.5,1440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
79,bbq OLIVERS,Blue,TRUE,40,2460,FALSE,FALSE,12,5,32,1291678,569027,505841,216804,96182,56980,34751,4447,72634,12,155682,79730,23487,427,99,116295,49382,63586,3322,84798,77793,1388,246,148,30,2839,87,62,0,214,104,39.8,30.1,2280.1,1880.8,1904.1,1285.2,2102,1343.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,3,0
80,kt Rolster,Red,FALSE,40,2460,FALSE,FALSE,5,12,12,1193175,592562,400172,200437,73562,44394,25840,3323,38032,13,164608,8931,2291,393,153,122527,59770,58306,4447,68419,65155,1359,200,157,9,3275,84,46,0,216,97,39.6,28.9,2344.5,1931.8,1698.8,1304.5,1504.2,1427.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
81,kt Rolster,Blue,TRUE,41,2117,FALSE,FALSE,12,4,34,1172193,361721,598442,212026,62581,24356,34108,4112,23668,13,80747,72736,32981,427,98,72453,25145,46951,356,75922,66783,1169,211,126,23,2713,83,51,0,203,91,34.8,27.2,2232.5,1887.9,1910.8,1421.7,1872.6,1470.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,4,0
82,bbq OLIVERS,Red,FALSE,41,2117,FALSE,FALSE,4,12,6,1129868,311557,503667,314641,45060,20721,23981,356,24580,15,76186,8597,3510,322,75,88635,27224,57296,4112,60997,58850,1263,182,146,8,3283,79,46,0,183,83,37.2,30.2,2361.9,1906.5,1824.2,1306.7,2501.5,1463.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
83,KSV,Blue,FALSE,42,1859,FALSE,FALSE,2,16,7,762650,271060,455793,35791,65348,34177,28056,3113,22437,13,92861,26099,1794,278,170,95866,47516,46238,2107,53089,52133,1003,204,143,4,3426,73,45,0,114,65,38.9,30.4,2384.6,1942.7,1856.5,1365.3,2593.2,1411.9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,2,1
84,KONGDOO MONSTER,Red,TRUE,42,1859,FALSE,FALSE,16,2,51,953049,478554,288283,186205,75861,45509,28241,2107,61959,13,114422,57784,30258,291,103,97445,37865,56465,3113,67667,61505,995,190,129,15,2003,78,42,0,163,38,36.9,30.3,2533.4,1910.6,2134.2,1368.5,2681.7,1420.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,2,1,1,0
85,KONGDOO MONSTER,Blue,TRUE,43,2777,FALSE,FALSE,13,12,26,1616774,550775,867065,198929,101134,51916,38644,10571,57157,13,162922,63943,26693,395,161,137922,50563,79544,7811,91715,95316,1453,243,183,13,3837,88,56,0,219,102,36.5,29.2,2220.1,1839.5,1709.4,1305.2,2306.3,1471.2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,1,2,2,0
86,KSV,Red,FALSE,43,2777,FALSE,FALSE,12,13,38,1411208,500183,692574,218445,103297,46517,49311,7462,37300,13,181193,71329,20768,519,150,133162,56456,66480,10221,87506,84850,1492,309,190,37,5041,87,53,0,225,91,38.1,32.5,2348.1,1992.5,1878.4,1376.9,2032.7,1140.3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,1,0,3,0
87,ROX Tigers,Blue,FALSE,44,2084,FALSE,FALSE,5,11,12,1085599,497746,265757,322089,37805,28537,8015,1252,41280,13,108236,12372,3229,329,80,104606,60294,43365,943,58011,56590,1180,155,124,4,1846,78,33,0,184,77,36.9,28.7,2365.4,1859.2,1769.9,1326.8,2652.2,1790.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
88,Afreeca Freecs,Red,TRUE,44,2084,FALSE,FALSE,11,5,33,1170875,596261,377136,197474,83886,57576,25366,943,26802,10,70975,88020,27536,396,82,64718,32299,31163,1252,74882,73316,1145,305,160,53,2303,83,48,0,201,85,38.3,31.9,2333.7,1989.4,1966.5,1419.1,2199.6,1374.6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,4,1
89,Afreeca Freecs,Blue,TRUE,45,3210,FALSE,FALSE,10,6,31,1730542,540954,971353,218231,91607,51622,37522,2459,24924,14,127648,47909,28932,639,125,82005,36653,39611,5735,102331,101183,1713,287,203,13,4270,89,70,0,321,155,34.9,28,2041.7,1784.4,1824.2,1293.7,1250,1290.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,2,1,0,0
90,ROX Tigers,Red,FALSE,45,3210,FALSE,FALSE,6,10,16,1791735,797426,775665,218641,60579,35171,19668,5736,56003,13,172054,93944,14455,623,80,131407,57102,71843,2458,98998,98845,1726,393,232,73,3759,89,58,0,303,164,34,29.7,2146.9,1884.7,1939.3,1400.3,1539.3,1576,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,0,1,5,1
91,bbq OLIVERS,Blue,TRUE,46,2623,FALSE,FALSE,12,5,30,1689572,434074,880262,375230,81130,34207,38542,8379,35153,13,137737,94190,32947,517,87,97600,25199,64040,8356,91449,78733,1492,245,150,17,3288,88,68,0,253,121,37.8,28.6,2258.5,1803.6,1856.7,1368.9,1713.1,1463.4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,3,0
92,Jin Air GreenWings,Red,FALSE,46,2623,FALSE,FALSE,5,12,4,1662579,401233,848299,413040,65952,21508,36084,8355,34677,10,109341,39283,15973,481,74,127061,37860,80817,8378,79311,74158,1508,258,187,29,3576,85,60,0,249,112,36.3,26.4,2271.2,1930.1,1716.3,1300.8,1854.3,1851.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,1,0,1,1
93,Jin Air GreenWings,Blue,FALSE,47,2479,FALSE,FALSE,15,8,37,1624572,590637,680778,353155,80529,41209,34662,4656,34636,12,137423,60078,22318,480,118,111742,38150,66942,6646,86679,76308,1496,339,200,59,2146,87,55,0,223,97,38,31.3,2393.3,1938,1927.6,1327.3,2515,1452.1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9,2,0,4,1
94,bbq OLIVERS,Red,TRUE,47,2479,FALSE,FALSE,8,15,21,1557643,468428,742047,347163,71581,33225,31706,6646,23210,14,141844,68893,31991,389,107,113186,46718,61809,4655,82334,78738,1401,197,154,3,1771,86,59,0,223,93,40.2,28.4,2495.4,1807.6,1848.6,1327.2,1952.4,1102.2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,2,0,0
95,MVP,Blue,FALSE,48,1863,FALSE,FALSE,7,12,12,813868,341118,276699,196046,55742,24588,28733,2416,17755,13,111715,16230,6255,249,137,77070,30365,46082,621,53674,51995,1032,148,116,0,4567,72,47,0,133,72,39.2,29.6,2370.3,1877.3,1834.3,1304.8,2279.4,1236.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
96,KING-ZONE DragonX,Red,TRUE,48,1863,FALSE,FALSE,12,7,28,931842,189946,551704,190187,60242,27483,32135,621,25762,13,89413,61945,23146,318,70,87741,28216,57104,2415,66470,59005,1040,214,127,35,2461,80,35,0,176,60,37.9,29.7,2444.2,1930.8,2006,1325,2724.2,1548.8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,10,2,2,2,0
97,KING-ZONE DragonX,Blue,TRUE,49,1428,FALSE,FALSE,22,3,57,693210,197807,304165,191235,55354,21514,27749,6087,21663,12,53357,43787,23174,202,96,70955,22254,41914,6783,53276,43528,788,156,93,27,1927,68,27,0,101,46,36.3,29.9,2661.6,1971.3,2496.1,1437.5,2841.5,1894.9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,2,0
98,MVP,Red,FALSE,49,1428,FALSE,FALSE,3,22,3,536053,211591,149145,175312,37715,20099,12831,4784,9292,15,72284,940,770,198,76,65909,22597,37221,6087,36985,35530,703,97,77,2,2022,59,32,0,111,34,31.6,28.9,1882.7,1888.8,1546.9,1280.7,2713.5,1777.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
99,MVP,Blue,FALSE,50,1708,FALSE,FALSE,5,12,11,873646,226658,296472,350511,34616,15768,15329,3515,14414,14,80676,25896,6261,229,98,76093,28937,45086,2066,49121,45353,957,159,109,15,1804,66,31,0,104,58,39.4,28.4,2293,1829.7,1979.8,1300.3,2225.7,1824.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
100,KSV,Red,TRUE,50,1708,FALSE,FALSE,12,5,28,823676,339823,303955,179892,55730,27501,26161,2067,20599,14,82800,51989,22606,249,85,55823,17322,34980,3515,57876,48385,942,173,98,19,3074,74,39,0,138,35,39.8,28.8,2365.3,1928.9,1937.4,1375.2,1942.1,1686,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,1,3,0
101,KSV,Blue,TRUE,51,2290,FALSE,FALSE,6,9,21,906083,515273,359034,31773,78466,49929,26489,2044,41720,12,150646,46226,28884,393,124,106460,48855,49755,7846,71220,64975,1191,221,162,20,4830,83,47,0,193,83,38.3,29.3,2305.1,1893.8,1833.5,1294.2,2589.6,1474.9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9,2,2,0,0
102,MVP,Red,FALSE,51,2290,FALSE,FALSE,9,6,22,1202180,437846,437942,326385,82610,46549,28209,7847,47557,16,159615,69865,16622,364,124,113844,54157,57640,2044,71189,68525,1240,237,152,14,8202,83,63,0,197,79,37.2,30,2178.2,2026.6,1949.7,1409.3,2644.8,1797.7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,1,0,4,1
103,KONGDOO MONSTER,Blue,FALSE,52,2401,FALSE,FALSE,1,18,1,1168118,455018,530554,182539,34983,16546,17909,523,22592,12,100665,26356,629,299,75,98666,39164,56710,2788,66413,64220,1313,237,161,19,3891,82,55,0,181,79,35.2,30.2,2120.4,1996.2,1608.9,1332.4,2347,1505.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,3,0
104,Jin Air GreenWings,Red,TRUE,52,2401,FALSE,FALSE,18,1,44,1398851,403672,703415,291760,73675,35467,35414,2789,34418,12,102451,87391,31380,476,106,65485,21244,43714,523,82899,73425,1326,284,154,62,5722,87,46,0,209,88,35.6,32.4,2358.7,2013.8,2154,1371.7,1916.6,1311.3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,2,1
105,Jin Air GreenWings,Blue,TRUE,53,2589,FALSE,FALSE,11,5,22,1469312,455042,778947,235320,60638,30160,27746,2729,29040,9,120076,95656,26628,394,95,98977,47018,47894,4061,88975,74858,1569,297,190,20,4282,88,44,0,168,103,41.1,33.4,2410.4,1982.7,1956.7,1368.9,1828.6,1170.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,4,1
106,KONGDOO MONSTER,Red,FALSE,53,2589,FALSE,FALSE,5,11,11,1393728,701041,486751,205930,67666,43453,20150,4062,61784,13,90711,31503,1546,387,86,103264,36436,64097,2729,75851,69050,1469,236,196,5,2892,85,39,0,211,64,40,32.5,2416.7,1934.3,1746.7,1381,2173.6,1253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
107,KING-ZONE DragonX,Blue,TRUE,54,2687,FALSE,FALSE,11,5,34,1897373,685552,874262,337554,94409,44912,42506,6986,55809,19,108394,104501,20494,491,75,105309,39425,65136,745,99352,88233,1615,326,205,39,3338,89,43,0,246,125,38.8,30.7,2411.4,2001.3,2033.8,1418.7,2228.5,1394.4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,2,3,1
108,ROX Tigers,Red,FALSE,54,2687,FALSE,FALSE,5,11,10,1499701,483541,806129,210026,62268,32078,29443,745,31292,12,134289,15201,3440,460,68,121854,48397,66470,6984,80734,77750,1657,243,193,0,5556,86,57,0,244,128,38.2,31.4,2494.9,1929,1782.4,1317.3,2197.5,1362.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0
109,ROX Tigers,Blue,FALSE,55,1644,FALSE,FALSE,3,15,5,727109,187201,357610,182291,31412,12550,16501,2356,17023,15,50336,6238,2211,165,44,63469,18828,43600,1040,45047,43458,841,128,91,13,1821,67,20,0,104,33,33.3,28.9,2133.4,1880,1649.4,1369.5,2328.8,1447.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
110,KING-ZONE DragonX,Red,TRUE,55,1644,FALSE,FALSE,15,3,27,1027553,190339,506076,331133,47557,17198,29317,1040,19919,12,64520,79941,28609,264,86,57558,15845,39354,2356,61651,50075,968,214,105,40,2025,75,29,0,127,50,38.9,29.4,2731.5,1920.2,2319.6,1384.7,2116.8,1622.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,1,1,3,1
111,Afreeca Freecs,Blue,TRUE,56,2278,FALSE,FALSE,6,3,20,1330063,357421,748282,224356,53008,16869,32061,4076,33183,12,112452,100849,28287,506,60,92210,37848,53130,1231,80680,73366,1377,328,167,49,2790,86,56,0,248,116,37.9,31.8,2420.4,1982.6,2079.4,1379.4,2013.1,1646.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,5,1
112,bbq OLIVERS,Red,FALSE,56,2278,FALSE,FALSE,3,6,8,1060403,403910,619961,36528,51685,32278,18172,1231,18519,9,76913,6540,2787,380,61,76151,20733,51339,4076,67935,65716,1306,188,165,0,3049,81,58,0,223,115,35.5,28.8,2157.7,1980.4,1784.8,1410,1769.4,1436.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
113,bbq OLIVERS,Blue,FALSE,57,2015,FALSE,FALSE,2,9,6,1089052,467703,301268,320077,47642,30605,14431,2602,37180,11,56099,19610,6820,266,82,81151,33649,45956,1543,57424,55258,1116,176,144,1,2289,76,39,0,152,72,36.7,29.4,2236.2,1939.7,1748.4,1340.4,1534.6,1916.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
114,Afreeca Freecs,Red,TRUE,57,2015,FALSE,FALSE,9,2,23,1133314,390459,539007,203842,56502,30995,23961,1543,23522,12,90057,76367,30690,403,70,75732,33564,39562,2603,73795,68633,1159,275,156,30,2616,81,50,0,198,71,40.6,28.5,2522,1919,2096.8,1391.5,1626.3,1409.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,2,3,0
115,kt Rolster,Blue,TRUE,58,2520,FALSE,FALSE,14,11,43,1182098,534295,440821,206982,75635,44954,26168,4510,41624,17,143186,85705,25868,363,199,110552,52488,56080,1980,83573,78673,1308,236,162,13,3347,87,50,0,165,115,35.7,27,2183,1845.9,1738.8,1333,1437.3,1725.3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,1,4,0
116,Jin Air GreenWings,Red,FALSE,58,2520,FALSE,FALSE,11,14,30,1242434,410131,642193,190106,81400,49352,30063,1981,38467,11,123114,33969,11419,444,170,107548,49512,53523,4510,76458,72475,1343,268,178,25,5166,85,34,0,242,70,34.5,29.2,2104.5,1919,1828,1505.6,1995.4,1810.9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,0,1,1
117,Jin Air GreenWings,Blue,FALSE,59,1973,FALSE,FALSE,6,15,17,1084622,319277,434884,330456,41704,20419,17691,3591,30136,16,112705,3854,0,230,75,105337,37948,64835,2552,54874,53323,1008,164,127,8,1705,74,26,0,130,40,32.8,27.1,2093.9,1869.8,1667.3,1340.3,3214.1,1767.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
118,kt Rolster,Red,TRUE,59,1973,FALSE,FALSE,15,6,49,1025831,331658,505496,188674,87053,36201,48295,2552,25093,12,79337,74710,19617,300,101,94249,24867,62786,6590,72683,66675,1068,224,126,34,3705,83,49,0,139,57,37.2,29.8,2426.4,1889,2173.1,1385,3144.8,1395.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,3,1
119,MVP,Blue,TRUE,60,2111,FALSE,FALSE,14,8,43,1140970,330834,624517,185614,113679,49221,53813,10640,37051,11,136033,86402,25955,336,116,113223,47424,64357,1440,77142,70566,1148,239,147,18,3077,83,53,0,166,92,41.5,30.7,2430.4,1928.2,2115.9,1428.7,2711.5,1477,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,2,3,1
120,SK telecom T1,Red,FALSE,60,2111,FALSE,FALSE,8,14,24,867404,456400,359876,51125,79552,43482,34381,1687,45776,16,179774,13951,1836,353,91,136589,51975,73719,10887,59770,57658,1149,172,144,0,1476,78,41,0,202,52,35.8,31.3,2149.1,2011,1703.5,1335,3289.9,1855.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
121,SK telecom T1,Blue,TRUE,61,2592,FALSE,FALSE,12,1,37,1337385,471772,810563,55041,92881,57156,29000,6721,59296,13,138729,83519,31953,469,117,119759,53166,65850,741,90313,87233,1390,286,154,55,4294,88,54,0,234,133,40.3,26.4,2347.6,1808.3,1789.5,1258.1,2094.8,1560.2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11,5,2,2,0
122,MVP,Red,FALSE,61,2592,FALSE,FALSE,1,12,2,1518312,720949,483315,314046,77929,49159,28026,741,31608,13,161695,34958,5763,479,47,116425,60843,48858,6721,75721,74555,1556,235,147,29,1692,85,58,0,263,118,37.9,29.2,2271.3,1869,1867.8,1243.8,1730.8,1556,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,3,1
123,MVP,Blue,TRUE,62,3047,FALSE,FALSE,10,6,17,1971558,376619,1210459,384472,99389,34318,60552,4516,64724,12,164869,137607,23903,620,108,149989,76110,68653,5222,101473,91358,1612,307,191,29,3916,89,48,0,273,144,36.8,31.1,2244.7,1946.1,1785.6,1412.6,2202.4,1500.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,3,5,1
124,SK telecom T1,Red,FALSE,62,3047,FALSE,FALSE,6,10,9,1524991,638753,652595,233636,118514,72129,41158,5222,40628,14,170782,19784,7803,531,156,130510,38820,87169,4515,86864,88951,1549,271,203,11,5137,87,60,0,282,111,38.2,29.5,2208.2,1928.4,1729.6,1300.5,1882.7,1506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0
125,KING-ZONE DragonX,Blue,TRUE,63,1895,FALSE,FALSE,8,2,22,1072105,289978,581345,200779,72874,27765,43245,1861,25382,11,75843,83286,26688,339,81,74203,23091,46827,4283,69860,62825,1098,302,144,68,2664,81,37,0,183,60,40.7,30.7,2426.8,2055.3,2053,1489,1682.3,1456.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,3,1
126,KONGDOO MONSTER,Red,FALSE,63,1895,FALSE,FALSE,2,8,3,863843,311375,221468,330997,28524,18140,10098,283,25555,13,100541,2185,0,242,60,89202,29963,57377,1860,48427,47050,1023,114,95,4,3705,71,32,0,134,74,35.7,30.3,2222.4,1856.1,1563.2,1262.9,1728,1447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
127,KONGDOO MONSTER,Blue,FALSE,64,1854,FALSE,FALSE,6,14,8,792872,223372,383467,186031,38982,15223,21846,1910,13960,12,68847,4913,1226,298,83,79539,22585,54046,2905,51272,47650,998,119,102,3,2417,71,38,0,159,65,34.9,30.2,2136.1,1879,1663.1,1311.7,2636.6,1499.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
128,KING-ZONE DragonX,Red,TRUE,64,1854,FALSE,FALSE,14,6,34,994502,219478,567616,207402,58954,20305,35741,2905,28791,12,63640,63226,24637,320,78,75961,19993,47057,8909,68019,63483,1007,225,125,46,2757,78,44,0,171,68,33.7,29.1,2187.2,1877,2053.5,1493,2674.8,1325.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,3,0
129,KSV,Blue,FALSE,65,2394,FALSE,FALSE,6,13,14,1214409,220597,787737,206069,63586,19189,40489,3903,39458,16,93828,45059,4025,443,132,92325,36894,54080,1346,70259,64558,1315,252,178,8,3662,85,66,0,230,118,36.8,30.1,2290.9,1891.7,1789.6,1329.4,1873.2,1452.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,4,0
130,bbq OLIVERS,Red,TRUE,65,2394,FALSE,FALSE,13,6,28,1281477,452409,485423,343641,60282,32665,26265,1348,22127,14,108113,64543,27454,454,112,93061,25073,64082,3904,79699,71150,1298,218,152,31,3761,85,59,0,237,114,36.4,30.9,2295.1,1913.7,1959.6,1303.3,1332.1,1253.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,2,1,0,1
131,bbq OLIVERS,Blue,FALSE,66,2885,FALSE,FALSE,15,16,35,1442212,502831,613737,325642,117565,68822,46931,1810,68589,16,160610,76411,12430,515,228,176740,90897,78126,7713,94047,89695,1393,275,188,24,4180,89,69,0,274,120,40.4,30.1,2359.8,2043,1913.1,1426.7,1885.1,1390.4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,2,1,1
132,KSV,Red,TRUE,66,2885,FALSE,FALSE,16,15,37,1498436,589977,697775,210681,143008,85055,50238,7713,63665,14,201814,90264,14577,506,202,158395,74814,79769,3810,88601,81408,1413,272,194,10,5336,89,55,0,252,124,40.7,28.6,2435,1826,1759.8,1291.6,1980.2,1589.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,1,1,4,0
133,KSV,Blue,TRUE,67,2456,FALSE,FALSE,11,9,21,1292412,340390,714646,237371,68891,34782,26678,7427,41852,16,124169,71506,32145,475,153,96062,39514,56362,183,83899,77383,1359,289,161,42,2176,87,55,0,193,114,35,29,2092.9,1945,1804.2,1411.1,1958.4,1328.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,2,0
134,bbq OLIVERS,Red,FALSE,67,2456,FALSE,FALSE,9,11,21,1383423,522294,544562,316560,62739,35567,26989,183,29341,17,92055,49970,6764,392,126,92573,38537,46607,7426,76963,72750,1328,219,167,9,4027,86,55,0,247,83,34.6,26.4,2331.9,1849.1,1977.6,1353,2137.3,1618,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,1,2,1
